	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
7441	ENCFF123BBC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR920UAO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7440	RNA:astrocyte
7442	ENCFF891ALA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR922VBO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7443	RNA:stomach tissue male child (3 years)
7443	ENCFF891ALA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR922VBO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7442	RNA:stomach tissue male child (3 years)
7444	ENCFF974VUT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR924MSZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7445	RNA:heart left ventricle tissue male adult (40 years)
7445	ENCFF974VUT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR924MSZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7444	RNA:heart left ventricle tissue male adult (40 years)
7446	ENCFF150XAC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR925GFP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7447	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
7447	ENCFF150XAC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR925GFP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7446	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
7448	ENCFF046NXJ	/home/drk/tillage/datasets/human/rna/encode/ENCSR928CEQ/summary/coverage.w5	768	384	0.3	sum_sqrt	7448	RNA:right renal pelvis tissue male embryo (105 days)
7449	ENCFF688MII	/home/drk/tillage/datasets/human/rna/encode/ENCSR929KRW/summary/coverage.w5	768	384	0.3	sum_sqrt	7449	RNA:renal pelvis tissue male embryo (97 days)
7450	ENCFF604EYK	/home/drk/tillage/datasets/human/rna/encode/ENCSR930URM/summary/coverage.w5	768	384	0.3	sum_sqrt	7450	RNA:large intestine tissue female embryo (120 days)
7451	ENCFF831HGM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR931WGT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7452	RNA:HepG2 cytosolic fraction
7452	ENCFF831HGM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR931WGT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7451	RNA:HepG2 cytosolic fraction
7453	ENCFF484JKA	/home/drk/tillage/datasets/human/rna/encode/ENCSR936COT/summary/coverage.w5	768	384	0.3	sum_sqrt	7453	RNA:naive B cell
7454	ENCFF850SIL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR938LSP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7455	RNA:GM23338 originated from GM23248
7455	ENCFF850SIL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR938LSP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7454	RNA:GM23338 originated from GM23248
7456	ENCFF956EIE	/home/drk/tillage/datasets/human/rna/encode/ENCSR940EVD/summary/coverage.w5	768	384	0.3	sum_sqrt	7456	RNA:with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell
7457	ENCFF413WXI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR942YMN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7458	RNA:placenta tissue male embryo
7458	ENCFF413WXI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR942YMN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7457	RNA:placenta tissue male embryo
7459	ENCFF315ODV	/home/drk/tillage/datasets/human/rna/encode/ENCSR944FLL/summary/coverage.w5	768	384	0.3	sum_sqrt	7459	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
7460	ENCFF526ILL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR944OIX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7461	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
7461	ENCFF526ILL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR944OIX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7460	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
7462	ENCFF346AHI	/home/drk/tillage/datasets/human/rna/encode/ENCSR949BBZ/summary/coverage.w5	768	384	0.3	sum_sqrt	7462	RNA:K562 treated with 25 uM Galeterone for 12 hours
7463	ENCFF568QQJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR949UTT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7464	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (83 years)
7464	ENCFF568QQJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR949UTT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7463	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (83 years)
7465	ENCFF333PSK	/home/drk/tillage/datasets/human/rna/encode/ENCSR950YTM/summary/coverage.w5	768	384	0.3	sum_sqrt	7465	RNA:K562 treated with 7.5 nM Vorinostat for 48 hours
7466	ENCFF480XQC	/home/drk/tillage/datasets/human/rna/encode/ENCSR951NPS/summary/coverage.w5	768	384	0.3	sum_sqrt	7466	RNA:stomach tissue female embryo (105 days)
7467	ENCFF496YJK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR954PZB/summary/coverage+.w5	768	384	0.3	sum_sqrt	7468	RNA:adrenal gland tissue male adult (54 years)
7468	ENCFF496YJK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR954PZB/summary/coverage-.w5	768	384	0.3	sum_sqrt	7467	RNA:adrenal gland tissue male adult (54 years)
7469	ENCFF095UOA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR956ZVR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7470	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
7470	ENCFF095UOA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR956ZVR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7469	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
7471	ENCFF366NWQ	/home/drk/tillage/datasets/human/rna/encode/ENCSR957GVE/summary/coverage.w5	768	384	0.3	sum_sqrt	7471	RNA:K562 treated with 7.5 nM Panobinostat for 12 hours
7472	ENCFF995SOX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR957WSE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7473	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
7473	ENCFF995SOX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR957WSE/summary/coverage-.w5	768	384	0.3	sum_sqrt	7472	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
7474	ENCFF238RLU	/home/drk/tillage/datasets/human/rna/encode/ENCSR962TBJ/summary/coverage.w5	768	384	0.3	sum_sqrt	7474	RNA:H1
7475	ENCFF882KEH	/home/drk/tillage/datasets/human/rna/encode/ENCSR963EVZ/summary/coverage.w5	768	384	0.3	sum_sqrt	7475	RNA:immature natural killer cell
7476	ENCFF314QAJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR967BBU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7477	RNA:chorionic villus tissue embryo (16 weeks)
7477	ENCFF314QAJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR967BBU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7476	RNA:chorionic villus tissue embryo (16 weeks)
7478	ENCFF497QCQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR967JPI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7479	RNA:gastrocnemius medialis tissue male adult (54 years)
7479	ENCFF497QCQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR967JPI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7478	RNA:gastrocnemius medialis tissue male adult (54 years)
7480	ENCFF623LHV	/home/drk/tillage/datasets/human/rna/encode/ENCSR968ACN/summary/coverage.w5	768	384	0.3	sum_sqrt	7480	RNA:with multiple sclerosis; CD14-positive monocyte
7481	ENCFF825QDH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR968WKR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7482	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
7482	ENCFF825QDH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR968WKR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7481	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
7483	ENCFF874FQG	/home/drk/tillage/datasets/human/rna/encode/ENCSR969XWI/summary/coverage.w5	768	384	0.3	sum_sqrt	7483	RNA:with multiple sclerosis; CD4-positive, alpha-beta memory T cell
7484	ENCFF045DIU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR971GPJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7485	RNA:HT-29
7485	ENCFF045DIU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR971GPJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7484	RNA:HT-29
7486	ENCFF974CXF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR971KNW/summary/coverage+.w5	768	384	0.3	sum_sqrt	7487	RNA:MG63
7487	ENCFF974CXF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR971KNW/summary/coverage-.w5	768	384	0.3	sum_sqrt	7486	RNA:MG63
7488	ENCFF937GHU	/home/drk/tillage/datasets/human/rna/encode/ENCSR972TMF/summary/coverage.w5	768	384	0.3	sum_sqrt	7488	RNA:immature natural killer cell
7489	ENCFF050OBT	/home/drk/tillage/datasets/human/rna/encode/ENCSR975CMV/summary/coverage.w5	768	384	0.3	sum_sqrt	7489	RNA:with multiple sclerosis; IgD-negative memory B cell
7490	ENCFF373WQE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR976JGI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7491	RNA:mesendoderm originated from H1
7491	ENCFF373WQE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR976JGI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7490	RNA:mesendoderm originated from H1
7492	ENCFF599BTC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR977XUX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7493	RNA:neuronal stem cell originated from H1
7493	ENCFF599BTC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR977XUX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7492	RNA:neuronal stem cell originated from H1
7494	ENCFF279XJK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR980UEY/summary/coverage+.w5	768	384	0.5493131868131869	sum_sqrt	7495	RNA:stomach tissue female adult (30 years)
7495	ENCFF279XJK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR980UEY/summary/coverage-.w5	768	384	0.5493131868131869	sum_sqrt	7494	RNA:stomach tissue female adult (30 years)
7496	ENCFF301WLH	/home/drk/tillage/datasets/human/rna/encode/ENCSR982VYI/summary/coverage.w5	768	384	0.3	sum_sqrt	7496	RNA:fibroblast of skin of scalp male embryo (97 days)
7497	ENCFF696GRP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR985KAT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7498	RNA:HepG2
7498	ENCFF696GRP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR985KAT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7497	RNA:HepG2
7499	ENCFF684CHN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR989IFF/summary/coverage+.w5	768	384	0.3	sum_sqrt	7500	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
7500	ENCFF684CHN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR989IFF/summary/coverage-.w5	768	384	0.3	sum_sqrt	7499	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
7501	ENCFF304RDA	/home/drk/tillage/datasets/human/rna/encode/ENCSR990LHE/summary/coverage.w5	768	384	0.3	sum_sqrt	7501	RNA:muscle of arm tissue male embryo (96 days)
7502	ENCFF057TXE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR991HIR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7503	RNA:lower leg skin tissue female adult (53 years)
7503	ENCFF057TXE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR991HIR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7502	RNA:lower leg skin tissue female adult (53 years)
7504	ENCFF004DOF	/home/drk/tillage/datasets/human/rna/encode/ENCSR992MUF/summary/coverage.w5	768	384	0.3	sum_sqrt	7504	RNA:CD14-positive monocyte
7505	ENCFF573WTP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR993IPO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7506	RNA:left cardiac atrium tissue male adult (60 years)
7506	ENCFF573WTP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR993IPO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7505	RNA:left cardiac atrium tissue male adult (60 years)
7507	ENCFF118SVL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR993JMV/summary/coverage+.w5	768	384	0.3	sum_sqrt	7508	RNA:endothelial cell of umbilical vein newborn
7508	ENCFF118SVL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR993JMV/summary/coverage-.w5	768	384	0.3	sum_sqrt	7507	RNA:endothelial cell of umbilical vein newborn
7509	ENCFF915WBG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR993QGR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7510	RNA:esophagus tissue female adult (30 years)
7510	ENCFF915WBG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR993QGR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7509	RNA:esophagus tissue female adult (30 years)
7511	ENCFF137BCU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR995BHD/summary/coverage+.w5	768	384	0.3	sum_sqrt	7512	RNA:aorta tissue female adult (30 years)
7512	ENCFF137BCU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR995BHD/summary/coverage-.w5	768	384	0.3	sum_sqrt	7511	RNA:aorta tissue female adult (30 years)
7513	ENCFF630CTN	/home/drk/tillage/datasets/human/rna/encode/ENCSR995ORR/summary/coverage.w5	768	384	0.3	sum_sqrt	7513	RNA:muscle of back tissue female embryo (105 days)
7514	ENCFF098OUC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR996OED/summary/coverage+.w5	768	384	0.3	sum_sqrt	7515	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
7515	ENCFF098OUC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR996OED/summary/coverage-.w5	768	384	0.3	sum_sqrt	7514	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
7516	ENCFF895JFS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR997KDB/summary/coverage+.w5	768	384	0.3	sum_sqrt	7517	RNA:heart right ventricle tissue female adult (59 years)
7517	ENCFF895JFS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR997KDB/summary/coverage-.w5	768	384	0.3	sum_sqrt	7516	RNA:heart right ventricle tissue female adult (59 years)
7518	ENCFF487HBP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR999CPT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7519	RNA:placental basal plate tissue female embryo (40 weeks)
7519	ENCFF487HBP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR999CPT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7518	RNA:placental basal plate tissue female embryo (40 weeks)
7520	ENCFF304GQR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR999ZCI/summary/coverage+.w5	768	384	0.7307142857142858	sum_sqrt	7521	RNA:sigmoid colon tissue male adult (34 years)
7521	ENCFF304GQR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR999ZCI/summary/coverage-.w5	768	384	0.7307142857142858	sum_sqrt	7520	RNA:sigmoid colon tissue male adult (34 years)
7522	GTEX-132QS-2526-SM-62LFJ.1	/home/drk/tillage/datasets/human/rna/recount3/adipose_tissue/GTEX-132QS-2526-SM-62LFJ.1/coverage.w5	768	384	0.01	sum_sqrt	7522	RNA:adipose_tissue
7523	GTEX-1GMR3-0826-SM-9WYT4.1	/home/drk/tillage/datasets/human/rna/recount3/adipose_tissue/GTEX-1GMR3-0826-SM-9WYT4.1/coverage.w5	768	384	0.01	sum_sqrt	7523	RNA:adipose_tissue
7524	GTEX-1HSEH-0226-SM-ACKVV.1	/home/drk/tillage/datasets/human/rna/recount3/adipose_tissue/GTEX-1HSEH-0226-SM-ACKVV.1/coverage.w5	768	384	0.01	sum_sqrt	7524	RNA:adipose_tissue
7525	GTEX-11GSP-0326-SM-5A5KW.1	/home/drk/tillage/datasets/human/rna/recount3/adrenal_gland/GTEX-11GSP-0326-SM-5A5KW.1/coverage.w5	768	384	0.01	sum_sqrt	7525	RNA:adrenal_gland
7526	GTEX-13PVR-0226-SM-5RQJI.1	/home/drk/tillage/datasets/human/rna/recount3/adrenal_gland/GTEX-13PVR-0226-SM-5RQJI.1/coverage.w5	768	384	0.01	sum_sqrt	7526	RNA:adrenal_gland
7527	GTEX-14PKV-0726-SM-686ZF.1	/home/drk/tillage/datasets/human/rna/recount3/adrenal_gland/GTEX-14PKV-0726-SM-686ZF.1/coverage.w5	768	384	0.01	sum_sqrt	7527	RNA:adrenal_gland
7528	GTEX-T6MN-2226-SM-EVYAM.1	/home/drk/tillage/datasets/human/rna/recount3/bladder/GTEX-T6MN-2226-SM-EVYAM.1/coverage.w5	768	384	0.01	sum_sqrt	7528	RNA:bladder
7529	GTEX-U3ZN-1226-SM-4DXUD.1	/home/drk/tillage/datasets/human/rna/recount3/bladder/GTEX-U3ZN-1226-SM-4DXUD.1/coverage.w5	768	384	0.01	sum_sqrt	7529	RNA:bladder
7530	GTEX-U4B1-1226-SM-4DXT7.1	/home/drk/tillage/datasets/human/rna/recount3/bladder/GTEX-U4B1-1226-SM-4DXT7.1/coverage.w5	768	384	0.01	sum_sqrt	7530	RNA:bladder
7531	GTEX-1I4MK-0002-SM-EZ6M9.1	/home/drk/tillage/datasets/human/rna/recount3/blood/GTEX-1I4MK-0002-SM-EZ6M9.1/coverage.w5	768	384	0.01	sum_sqrt	7531	RNA:blood
7532	GTEX-1LB8K-0005-SM-DIPED.1	/home/drk/tillage/datasets/human/rna/recount3/blood/GTEX-1LB8K-0005-SM-DIPED.1/coverage.w5	768	384	0.01	sum_sqrt	7532	RNA:blood
7533	GTEX-1OKEX-0006-SM-DKPQ2.1	/home/drk/tillage/datasets/human/rna/recount3/blood/GTEX-1OKEX-0006-SM-DKPQ2.1/coverage.w5	768	384	0.01	sum_sqrt	7533	RNA:blood
7534	GTEX-14DAR-2126-SM-5RQID.1	/home/drk/tillage/datasets/human/rna/recount3/blood_vessel/GTEX-14DAR-2126-SM-5RQID.1/coverage.w5	768	384	0.01	sum_sqrt	7534	RNA:blood_vessel
7535	GTEX-1JK1U-0426-SM-CYPSP.1	/home/drk/tillage/datasets/human/rna/recount3/blood_vessel/GTEX-1JK1U-0426-SM-CYPSP.1/coverage.w5	768	384	0.01	sum_sqrt	7535	RNA:blood_vessel
7536	GTEX-Y3IK-2826-SM-4WWDW.1	/home/drk/tillage/datasets/human/rna/recount3/blood_vessel/GTEX-Y3IK-2826-SM-4WWDW.1/coverage.w5	768	384	0.01	sum_sqrt	7536	RNA:blood_vessel
7537	K-562-SM-5KM2I.1	/home/drk/tillage/datasets/human/rna/recount3/bone_marrow/K-562-SM-5KM2I.1/coverage.w5	768	384	0.01	sum_sqrt	7537	RNA:bone_marrow
7538	K-562-SM-7LG4B.1	/home/drk/tillage/datasets/human/rna/recount3/bone_marrow/K-562-SM-7LG4B.1/coverage.w5	768	384	0.01	sum_sqrt	7538	RNA:bone_marrow
7539	GTEX-13FTY-0011-R11a-SM-5IJEA.1	/home/drk/tillage/datasets/human/rna/recount3/brain/GTEX-13FTY-0011-R11a-SM-5IJEA.1/coverage.w5	768	384	0.01	sum_sqrt	7539	RNA:brain
7540	GTEX-1EX96-0011-R4a-SM-ARU82.1	/home/drk/tillage/datasets/human/rna/recount3/brain/GTEX-1EX96-0011-R4a-SM-ARU82.1/coverage.w5	768	384	0.01	sum_sqrt	7540	RNA:brain
7541	GTEX-1H3O1-1726-SM-9WYSR.1	/home/drk/tillage/datasets/human/rna/recount3/brain/GTEX-1H3O1-1726-SM-9WYSR.1/coverage.w5	768	384	0.01	sum_sqrt	7541	RNA:brain
7542	GTEX-13W3W-1226-SM-5LU4H.1	/home/drk/tillage/datasets/human/rna/recount3/breast/GTEX-13W3W-1226-SM-5LU4H.1/coverage.w5	768	384	0.01	sum_sqrt	7542	RNA:breast
7543	GTEX-1GN1W-1926-SM-7P8TH.1	/home/drk/tillage/datasets/human/rna/recount3/breast/GTEX-1GN1W-1926-SM-7P8TH.1/coverage.w5	768	384	0.01	sum_sqrt	7543	RNA:breast
7544	GTEX-ZYT6-0126-SM-5E45J.1	/home/drk/tillage/datasets/human/rna/recount3/breast/GTEX-ZYT6-0126-SM-5E45J.1/coverage.w5	768	384	0.01	sum_sqrt	7544	RNA:breast
7545	GTEX-PLZ4-2226-SM-EZ6KS.1	/home/drk/tillage/datasets/human/rna/recount3/cervix_uteri/GTEX-PLZ4-2226-SM-EZ6KS.1/coverage.w5	768	384	0.01	sum_sqrt	7545	RNA:cervix_uteri
7546	GTEX-T6MO-1426-SM-4DM73.1	/home/drk/tillage/datasets/human/rna/recount3/cervix_uteri/GTEX-T6MO-1426-SM-4DM73.1/coverage.w5	768	384	0.01	sum_sqrt	7546	RNA:cervix_uteri
7547	GTEX-U3ZN-1626-SM-4DXTZ.1	/home/drk/tillage/datasets/human/rna/recount3/cervix_uteri/GTEX-U3ZN-1626-SM-4DXTZ.1/coverage.w5	768	384	0.01	sum_sqrt	7547	RNA:cervix_uteri
7548	GTEX-11P81-1426-SM-5P9JN.1	/home/drk/tillage/datasets/human/rna/recount3/colon/GTEX-11P81-1426-SM-5P9JN.1/coverage.w5	768	384	0.01	sum_sqrt	7548	RNA:colon
7549	GTEX-13W3W-2226-SM-5LU4M.1	/home/drk/tillage/datasets/human/rna/recount3/colon/GTEX-13W3W-2226-SM-5LU4M.1/coverage.w5	768	384	0.01	sum_sqrt	7549	RNA:colon
7550	GTEX-ZAB4-2226-SM-5HL97.1	/home/drk/tillage/datasets/human/rna/recount3/colon/GTEX-ZAB4-2226-SM-5HL97.1/coverage.w5	768	384	0.01	sum_sqrt	7550	RNA:colon
7551	GTEX-14DAR-0726-SM-5RQIA.1	/home/drk/tillage/datasets/human/rna/recount3/esophagus/GTEX-14DAR-0726-SM-5RQIA.1/coverage.w5	768	384	0.01	sum_sqrt	7551	RNA:esophagus
7552	GTEX-1RAZR-1426-SM-EVR4M.1	/home/drk/tillage/datasets/human/rna/recount3/esophagus/GTEX-1RAZR-1426-SM-EVR4M.1/coverage.w5	768	384	0.01	sum_sqrt	7552	RNA:esophagus
7553	GTEX-ZDTT-1326-SM-4WKFH.1	/home/drk/tillage/datasets/human/rna/recount3/esophagus/GTEX-ZDTT-1326-SM-4WKFH.1/coverage.w5	768	384	0.01	sum_sqrt	7553	RNA:esophagus
7554	GTEX-PLZ4-2326-SM-EYYV5.1	/home/drk/tillage/datasets/human/rna/recount3/fallopian_tube/GTEX-PLZ4-2326-SM-EYYV5.1/coverage.w5	768	384	0.01	sum_sqrt	7554	RNA:fallopian_tube
7555	GTEX-S32W-1326-SM-4AD5Q.1	/home/drk/tillage/datasets/human/rna/recount3/fallopian_tube/GTEX-S32W-1326-SM-4AD5Q.1/coverage.w5	768	384	0.01	sum_sqrt	7555	RNA:fallopian_tube
7556	GTEX-T6MO-1026-SM-4DM72.1	/home/drk/tillage/datasets/human/rna/recount3/fallopian_tube/GTEX-T6MO-1026-SM-4DM72.1/coverage.w5	768	384	0.01	sum_sqrt	7556	RNA:fallopian_tube
7557	GTEX-11LCK-0826-SM-5PNYD.1	/home/drk/tillage/datasets/human/rna/recount3/heart/GTEX-11LCK-0826-SM-5PNYD.1/coverage.w5	768	384	0.01	sum_sqrt	7557	RNA:heart
7558	GTEX-18465-0926-SM-731AY.1	/home/drk/tillage/datasets/human/rna/recount3/heart/GTEX-18465-0926-SM-731AY.1/coverage.w5	768	384	0.01	sum_sqrt	7558	RNA:heart
7559	GTEX-1MUQO-1226-SM-E9TJK.1	/home/drk/tillage/datasets/human/rna/recount3/heart/GTEX-1MUQO-1226-SM-E9TJK.1/coverage.w5	768	384	0.01	sum_sqrt	7559	RNA:heart
7560	GTEX-13112-2126-SM-5GCO4.1	/home/drk/tillage/datasets/human/rna/recount3/kidney/GTEX-13112-2126-SM-5GCO4.1/coverage.w5	768	384	0.01	sum_sqrt	7560	RNA:kidney
7561	GTEX-17F96-1926-SM-7MGWY.1	/home/drk/tillage/datasets/human/rna/recount3/kidney/GTEX-17F96-1926-SM-7MGWY.1/coverage.w5	768	384	0.01	sum_sqrt	7561	RNA:kidney
7562	GTEX-ZVZP-0926-SM-5GIDB.1	/home/drk/tillage/datasets/human/rna/recount3/kidney/GTEX-ZVZP-0926-SM-5GIDB.1/coverage.w5	768	384	0.01	sum_sqrt	7562	RNA:kidney
7563	GTEX-11EQ9-0526-SM-5A5JZ.1	/home/drk/tillage/datasets/human/rna/recount3/liver/GTEX-11EQ9-0526-SM-5A5JZ.1/coverage.w5	768	384	0.01	sum_sqrt	7563	RNA:liver
7564	GTEX-1QP66-0226-SM-DPRXS.1	/home/drk/tillage/datasets/human/rna/recount3/liver/GTEX-1QP66-0226-SM-DPRXS.1/coverage.w5	768	384	0.01	sum_sqrt	7564	RNA:liver
7565	GTEX-ZYT6-0626-SM-5E45V.1	/home/drk/tillage/datasets/human/rna/recount3/liver/GTEX-ZYT6-0626-SM-5E45V.1/coverage.w5	768	384	0.01	sum_sqrt	7565	RNA:liver
